"ID","prompt","response","set","lab","responseorder","rating","rater1","rater2","rater3","rater4"
227,"messer","Kettenverschluss reparieren",12,7,7,1,1,1,1,1
227,"messer","kitzeln",12,7,8,1.25,2,1,1,1
227,"messer","botschaften in papier ritzen",12,7,9,1.25,0,2,2,1
228,"messer","schneiden",12,7,1,0.25,0,0,1,0
228,"messer","kochen",12,7,2,0.25,0,0,1,0
228,"messer","werkzeug",12,7,3,1,1,1,1,1
228,"messer","verletzt",12,7,4,0.25,0,0,1,0
228,"messer","reparier",12,7,5,1,1,1,1,1
228,"messer","küche",12,7,6,0.25,0,0,1,0
228,"messer","leih",12,7,7,0.25,0,0,1,0
229,"messer","schneiden",12,7,1,0.25,0,0,1,0
229,"messer","ritzen",12,7,2,1.25,1,2,1,1
229,"messer","schälen",12,7,3,0.5,0,1,1,0
229,"messer","schnitzen",12,7,4,1.25,1,2,1,1
229,"messer","hacken",12,7,5,0.75,0,1,1,1
229,"messer","hauen",12,7,6,0.75,0,1,1,1
229,"messer","stampfen",12,7,7,0.5,0,1,1,0
229,"messer","pressen",12,7,8,0.75,0,1,1,1
229,"messer","graben",12,7,9,1,1,1,1,1
229,"messer","werfen",12,7,10,0.75,1,1,1,0
229,"messer","fangen",12,7,11,0.75,0,1,1,1
229,"messer","messer spiele",12,7,12,1,1,1,1,1
229,"messer","ziel werfen",12,7,13,1,1,1,1,1
229,"messer","fleisch zerteilen",12,7,14,0.25,0,0,1,0
229,"messer","etwas töten",12,7,15,0.5,0,1,1,0
229,"messer","loch stechen",12,7,16,0.75,0,1,1,1
229,"messer","faden schneiden",12,7,17,0.75,1,1,1,0
229,"messer","etwas zerschlagen mit dem griff",12,7,18,1,1,1,1,1
229,"messer","rasieren",12,7,19,1.5,2,1,1,2
229,"messer","desinfizieren",12,7,20,1.5,1,2,1,2
230,"messer","beim Überlebenskampf ein tier töten",12,7,1,0.5,0,1,1,0
230,"messer","zum Schleifer geben um die benötigte Schäre wieder zu bekommen",12,7,2,0.75,0,0,1,2
230,"messer","einen Baum damit fällen",12,7,3,0.5,0,1,1,0
230,"messer","aus einem Ast und einer Schnur eine Harpune bauen",12,7,4,1.75,2,1,2,2
230,"messer","zum Rasieren verwenden",12,7,5,1.75,2,2,1,2
230,"messer","um den Kriminellen abzuschrecken",12,7,6,0.5,0,1,1,0
231,"messer","schneiden",12,7,1,0.25,0,0,1,0
231,"messer","streichen",12,7,2,0.25,0,0,1,0
231,"messer","kämpfen",12,7,3,0.5,0,1,1,0
231,"messer","jagen",12,7,4,0.75,1,1,1,0
232,"messer","schneiden",12,7,1,0.25,0,0,1,0
232,"messer","glacieren",12,7,2,0.75,0,1,1,1
232,"messer","schrauben",12,7,3,1.25,1,2,1,1
232,"messer","entschuppen",12,7,4,0.75,0,1,1,1
232,"messer","essen",12,7,5,0.25,0,0,1,0
232,"messer","umrühren",12,7,6,1,1,1,1,1
232,"messer","Dosen öffnen",12,7,7,0.75,0,1,1,1
233,"messer","ballspiel",12,7,1,0.5,0,1,1,0
233,"messer","erpressung",12,7,2,0.5,0,1,1,0
233,"messer","raumteiler",12,7,3,0.75,0,2,1,0
233,"messer","musikinstrument",12,7,4,1.25,1,1,2,1
233,"messer","rasenlüfter",12,7,5,0.75,0,2,1,0
233,"messer","spiegel",12,7,6,1.75,3,1,1,2
233,"messer","als löffel",12,7,7,0.5,0,1,1,0
233,"messer","als gabel",12,7,8,1,1,1,1,1
233,"messer","als spachtel",12,7,9,1.5,2,1,1,2
233,"messer","zum schreiben",12,7,10,1,0,2,1,1
233,"messer","nasenharretrimmen",12,7,11,1,1,0,1,2
233,"messer","für ein van gogh faschingskostüm",12,7,12,1.75,1,3,2,1
234,"messer","schneiden",12,7,1,0.25,0,0,1,0
234,"messer","stechen",12,7,2,0.25,0,0,1,0
234,"messer","stossen",12,7,3,0.25,0,0,1,0
234,"messer","biegen",12,7,4,0.5,0,1,1,0
234,"messer","Spielzeug",12,7,5,0.75,0,1,1,1
234,"messer","Theater",12,7,6,0.75,0,1,1,1
234,"messer","schnitzen",12,7,7,1.25,1,2,1,1
234,"messer","aufstreichen",12,7,8,0.25,0,0,1,0
234,"messer","öffnen",12,7,9,0.75,1,1,1,0
234,"messer","etwas darauf zum schmelzen bringen",12,7,10,1.25,0,1,1,3
234,"messer","zeichnen",12,7,11,0.75,0,1,1,1
234,"messer","Ton formen",12,7,12,1,1,1,1,1
234,"messer","gravieren",12,7,13,1,1,1,1,1
234,"messer","sezieren",12,7,14,0.75,0,1,1,1
234,"messer","operieren",12,7,15,1.25,2,1,1,1
234,"messer","Blutsbrüderschaft",12,7,16,2.25,2,3,2,2
234,"messer","Loch schneiden",12,7,17,0.75,0,1,1,1
234,"messer","Holz zerkleinern",12,7,18,1,1,1,1,1
234,"messer","spielen",12,7,19,0.75,0,1,1,1
234,"messer","USB stick wenn Schweizer Messer ;-)",12,7,20,0.75,0,1,2,0
234,"messer","Taschenlampe detto",12,7,21,0.5,0,1,1,0
234,"messer","Zahnstocher",12,7,22,1.5,2,2,1,1
234,"messer","Fingernägel putzen",12,7,23,1.25,2,1,1,1
235,"messer","schneiden",12,7,1,0.25,0,0,1,0
235,"messer","wurfgeschoss",12,7,2,0.75,1,1,1,0
235,"messer","töten",12,7,3,0.25,0,0,1,0
235,"messer","liegenlassen",12,7,4,0.25,0,0,1,0
235,"messer","drohzeichen",12,7,5,0.5,0,1,1,0
235,"messer","wandern",12,7,6,0.5,0,1,1,0
235,"messer","pilze schneiden",12,7,7,0.5,0,1,1,0
235,"messer","essen schneiden",12,7,8,0.25,0,0,1,0
235,"messer","hacken",12,7,9,0.75,0,1,1,1
235,"messer","schtreichen",12,7,10,0.25,0,0,1,0
235,"messer","schmieren",12,7,11,0.5,0,1,1,0
235,"messer","stechen",12,7,12,0.25,0,0,1,0
235,"messer","kitzeln",12,7,13,1.25,2,1,1,1
235,"messer","picksen",12,7,14,0.75,0,1,1,1
235,"messer","drohen",12,7,15,0.5,0,1,1,0
235,"messer","beängstigen",12,7,16,0.5,0,1,1,0
236,"messer","schrauben",12,7,1,1.25,1,2,1,1
236,"messer","schneiden",12,7,2,0.25,0,0,1,0
236,"messer","morden",12,7,3,0.25,0,0,1,0
236,"messer","töten",12,7,4,0.25,0,0,1,0
236,"messer","putzen",12,7,5,1.25,2,1,1,1
236,"messer","feilen",12,7,6,0.75,1,1,1,0
236,"messer","raspeln",12,7,7,0.75,0,1,1,1
236,"messer","sägen",12,7,8,1,1,1,1,1
236,"messer","werfen",12,7,9,0.75,1,1,1,0
236,"messer","halten",12,7,10,0.5,0,1,1,0
236,"messer","verstecken",12,7,11,0.5,0,1,1,0
236,"messer","operieren",12,7,12,1.25,2,1,1,1
236,"messer","amputieren",12,7,13,1,1,1,1,1
237,"messer","mord",12,7,1,0.25,0,0,1,0
237,"messer","apfel schälen",12,7,2,0,0,0,0,0
237,"messer","loch graben",12,7,3,1,1,1,1,1
237,"messer","weitwurf",12,7,4,0.75,1,1,1,0
237,"messer","erpressung",12,7,5,0.5,0,1,1,0
237,"messer","essen",12,7,6,0.25,0,0,1,0
237,"messer","muster in boden schnitzen",12,7,7,1,1,1,1,1
237,"messer","geräusche durch luftwiderstand erzeugen",12,7,8,1.5,0,3,2,1
237,"messer","ninja spielen",12,7,9,1.25,1,2,1,1
237,"messer","am gürtel tragen",12,7,10,0.5,0,1,0,1
237,"messer","haare schneiden",12,7,11,1,1,1,1,1
237,"messer","rasieren",12,7,12,1.5,2,1,1,2
237,"messer","bleistift spitzen",12,7,13,1.5,2,2,1,1
237,"messer","salat ernten",12,7,14,0.75,0,1,1,1
237,"messer","in säure auflösen",12,7,15,1.25,1,2,2,0
237,"messer","eingraben für menschen in zukunft",12,7,16,1.25,0,2,1,2
237,"messer","werfen",12,7,17,0.75,1,1,1,0
238,"messer","Schneiden",12,7,1,0.25,0,0,1,0
238,"messer","Umbringen",12,7,2,0.5,0,1,1,0
238,"messer","Töten",12,7,3,0.25,0,0,1,0
238,"messer","Schnitzen",12,7,4,1.25,1,2,1,1
238,"messer","Stechen",12,7,5,0.25,0,0,1,0
238,"messer","Druck",12,7,6,0.75,0,1,1,1
238,"messer","Sortieren",12,7,7,0.5,0,1,1,0
238,"messer","Operieren",12,7,8,1.25,2,1,1,1
239,"messer","Brot zu schneiden",12,7,1,0,0,0,0,0
239,"messer","Paket zu öffnen",12,7,2,0.75,1,1,1,0
239,"messer","um ein messer zu schleifen",12,7,3,1,0,2,1,1
239,"messer","Schnitzen",12,7,4,1.25,1,2,1,1
239,"messer","Schwammerlsammeln",12,7,5,1,1,2,1,0
239,"messer","Blumen schneiden",12,7,6,0.5,0,1,1,0
239,"messer","Salat ernten",12,7,7,0.75,0,1,1,1
239,"messer","kürbis zerteilen",12,7,8,0.5,0,1,1,0
240,"messer","schneiden",12,7,1,0.25,0,0,1,0
240,"messer","basteln",12,7,2,0.5,0,1,0,1
240,"messer","putzen",12,7,3,1.25,2,1,1,1
241,"messer","Zerschneiden",12,7,1,0.25,0,0,1,0
241,"messer","töten",12,7,2,0.25,0,0,1,0
241,"messer","auftrennen von nähten",12,7,3,1.25,2,1,1,1
241,"messer","Stifte zu schneiden",12,7,4,0.75,0,1,1,1
241,"messer","Seile durchtrennen",12,7,5,0.25,0,0,1,0
241,"messer","Pflanzen ""pflücken""",12,7,6,0.5,0,1,1,0
241,"messer","Schnitzen",12,7,7,1.25,1,2,1,1
241,"messer","Dekorieren",12,7,8,1,0,1,2,1
241,"messer","als Hammer",12,7,9,1.5,2,2,1,1
242,"messer","um jemandem die Haare zu schneiden",12,7,1,1.75,3,2,1,1
242,"messer","zum Töten",12,7,2,0.25,0,0,1,0
242,"messer","um etwas aufzuspießen",12,7,3,1,1,1,1,1
242,"messer","als Lineal",12,7,4,1.5,3,1,1,1
243,"messer","morden",12,7,1,0.25,0,0,1,0
243,"messer","schnittlauch schneiden",12,7,2,0.5,0,1,1,0
243,"messer","in stein meißeln",12,7,3,0.75,0,1,1,1
243,"messer","schnitzen",12,7,4,1.25,1,2,1,1
244,"messer","zum schneiden",12,7,1,0.25,0,0,1,0
244,"messer","dekoration",12,7,2,1,0,1,2,1
244,"messer","kunstgegenstand",12,7,3,0.75,0,1,1,1
244,"messer","mordinstrument",12,7,4,0.25,0,0,1,0
244,"messer","wertanlage",12,7,5,1.25,0,2,1,2
244,"messer","altmetallbehälter",12,7,6,0.5,0,1,0,1
244,"messer","zur verteidigung",12,7,7,0.25,0,0,1,0
245,"messer","Essen",12,7,1,0.25,0,0,1,0
245,"messer","Jagd",12,7,2,0.75,1,1,1,0
245,"messer","Mordwaffe",12,7,3,0.25,0,0,1,0
245,"messer","zur Nagelpflege",12,7,4,1.5,2,2,1,1
245,"messer","Dekoration",12,7,5,1,0,1,2,1
245,"messer","Briefbeschwerer",12,7,6,1,1,1,1,1
245,"messer","Kleiderhaken",12,7,7,1,0,1,1,2
245,"messer","Flaschenöffner",12,7,8,1,1,1,1,1
246,"messer","schneiden",12,7,1,0.25,0,0,1,0
246,"messer","morden",12,7,2,0.25,0,0,1,0
246,"messer","verteidigen",12,7,3,0.25,0,0,1,0
246,"messer","Messerwerfer Zirkus",12,7,4,1,1,1,1,1
246,"messer","Schwertschlucker",12,7,5,1.25,2,1,1,1
246,"messer","Brote schmieren",12,7,6,0,0,0,0,0
246,"messer","essen",12,7,7,0.25,0,0,1,0
246,"messer","Dekoration",12,7,8,1,0,1,2,1
246,"messer","stechen",12,7,9,0.25,0,0,1,0
247,"messer","schneiden",12,7,1,0.25,0,0,1,0
247,"messer","zum schnitzel klopfen",12,7,2,1.25,1,1,1,2
247,"messer","zum messerwerfen",12,7,3,1,1,1,1,1
247,"messer","töten",12,7,4,0.25,0,0,1,0
247,"messer","kochen",12,7,5,0.25,0,0,1,0
247,"messer","aus dem kühlschrank zum kühlen",12,7,6,1.5,2,1,1,2
247,"messer","als schraubenzieher",12,7,7,1.25,1,2,1,1
247,"messer","zum nüsseknacken",12,7,8,1.5,2,1,1,2
247,"messer","für einen abenteuerurlaub",12,7,9,0.75,1,1,1,0
247,"messer","um gabel und löffel zu ergänzen",12,7,10,0.25,0,0,1,0
248,"messer","Töten",12,7,1,0.25,0,0,1,0
248,"messer","Fleisch schneiden",12,7,2,0.25,0,0,1,0
248,"messer","Lineal",12,7,3,1.5,3,1,1,1
248,"messer","Schneidern",12,7,4,0.5,0,0,1,1
248,"messer","Zum Aushöhlen einer Feuerstelle",12,7,5,0.75,0,1,1,1
248,"messer","für einen Zaubertrick",12,7,6,1,1,1,1,1
248,"messer","Reflektion (Bsp:Spiegel)",12,7,7,2,3,1,2,2
248,"messer","Hammerersatz",12,7,8,1.5,2,2,1,1
248,"messer","Wurfgeschoss",12,7,9,0.75,1,1,1,0
249,"messer","zum werfen",12,7,1,0.75,1,1,1,0
249,"messer","bilder aufhängen",12,7,2,0.75,0,1,1,1
249,"messer","tomaten schneiden",12,7,3,0.25,0,0,1,0
249,"messer","flugzeug entführen",12,7,4,0.75,1,1,1,0
249,"messer","flugzeugentführer verjagen",12,7,5,0.75,1,1,1,0
249,"messer","andere messer schärfen",12,7,6,0.75,0,1,1,1
249,"messer","tiere ausweiden",12,7,7,0.5,0,1,1,0
249,"messer","grasziegel ausstechen",12,7,8,0.75,0,1,1,1
249,"messer","klanginstrument",12,7,9,1,1,1,1,1
249,"messer","eisklettern",12,7,10,2.25,2,3,1,3
250,"messer","um ""annoying orange"" Angst zu machen",12,7,1,0.75,0,2,1,0
250,"messer","als Ersatzdartpfeil",12,7,2,2,2,3,1,2
250,"messer","Mordwerkzeug",12,7,3,0.25,0,0,1,0
250,"messer","Zahnstocher",12,7,4,1.5,2,2,1,1
250,"messer","als Gabel",12,7,5,1,1,1,1,1
250,"messer","Geschenk",12,7,6,0.5,0,1,1,0
251,"messer","töten",12,7,1,0.25,0,0,1,0
251,"messer","schneiden",12,7,2,0.25,0,0,1,0
251,"messer","basteln",12,7,3,0.5,0,1,0,1
251,"messer","drohen",12,7,4,0.5,0,1,1,0
251,"messer","kämpfen",12,7,5,0.5,0,1,1,0
251,"messer","drohen",12,7,6,0.5,0,1,1,0
251,"messer","erstechen",12,7,7,0.25,0,0,1,0
251,"messer","zerkleinern",12,7,8,0.25,0,0,1,0
251,"messer","werfen",12,7,9,0.75,1,1,1,0
251,"messer","kochen",12,7,10,0.25,0,0,1,0
251,"messer","verkürzen",12,7,11,0.25,0,0,1,0
251,"messer","erpressen",12,7,12,0.5,0,1,1,0
251,"messer","wurfgeschoss",12,7,13,0.75,1,1,1,0
252,"messer","Schneiden",12,7,1,0.25,0,0,1,0
252,"messer","Kochen",12,7,2,0.25,0,0,1,0
252,"messer","Markierungen ritzen",12,7,3,1,1,1,1,1
252,"messer","Schnitzen",12,7,4,1.25,1,2,1,1
252,"messer","als Lineal",12,7,5,1.5,3,1,1,1
252,"messer","zum Torte austeilen",12,7,6,0.5,0,0,1,1
253,"messer","Mordwaffe",12,7,1,0.25,0,0,1,0
253,"messer","Küchenwerkzeug",12,7,2,0.25,0,0,1,0
253,"messer","Spiegel",12,7,3,1.75,3,1,1,2
253,"messer","Spieß",12,7,4,1,1,1,1,1
253,"messer","Nagel",12,7,5,0.75,0,1,1,1
253,"messer","Speer",12,7,6,1,1,1,1,1
253,"messer","Bumerang",12,7,7,1.5,1,2,1,2
253,"messer","Rasierer",12,7,8,1.5,2,1,1,2
253,"messer","Schere",12,7,9,1,1,1,1,1
253,"messer","Lineal",12,7,10,1.5,3,1,1,1
253,"messer","Zahnstocher",12,7,11,1.5,2,2,1,1
253,"messer","Gabel",12,7,12,1,1,1,1,1
253,"messer","Spaten",12,7,13,1.25,2,1,1,1
254,"messer","Zahnstocher",12,7,1,1.5,2,2,1,1
254,"messer","Fingernägel putzen",12,7,2,1.25,2,1,1,1
254,"messer","Als Schaufel zum Einsetzen von Pflanzen",12,7,3,1,1,1,1,1
254,"messer","Rasierer",12,7,4,1.5,2,1,1,2
254,"messer","Spiegel",12,7,5,1.75,3,1,1,2
255,"messer","schnitzen",12,7,1,1.25,1,2,1,1
255,"messer","schneiden",12,7,2,0.25,0,0,1,0
255,"messer","Pinnadel",12,7,3,1.25,0,2,1,2
255,"messer","lesezeichen",12,7,4,1.25,0,2,1,2
255,"messer","dartpfeil",12,7,5,2,2,2,2,2
255,"messer","notizzettelhalter",12,7,6,1.25,0,2,1,2
256,"messer","Schraubenzieher",12,7,1,1.25,1,2,1,1
256,"messer","Säge",12,7,2,1,1,1,1,1
256,"messer","Schere",12,7,3,1,1,1,1,1
256,"messer","als Reißnagelersatz",12,7,4,1.25,0,2,1,2
257,"messer","zirkus",12,7,1,1,1,1,1,1
257,"messer","dinge aus einer spalte zu holen",12,7,2,1.5,2,1,2,1
257,"messer","kleine öffnungen größer machen",12,7,3,0.75,1,1,1,0
257,"messer","dreck unter den fingernägeln entfernen",12,7,4,1.25,2,1,1,1
257,"messer","waffe",12,7,5,0.25,0,0,1,0
257,"messer","als nagel in der wand",12,7,6,0.75,0,1,1,1
258,"messer","Mordwaffe",12,7,1,0.25,0,0,1,0
258,"messer","schneiden",12,7,2,0.25,0,0,1,0
258,"messer","Haare schneiden",12,7,3,1,1,1,1,1
258,"messer","Kürbiseaushöhlen",12,7,4,0.75,0,1,1,1
258,"messer","musiinstrument",12,7,5,1.25,1,1,2,1
258,"messer","Skalpel",12,7,6,1.25,2,1,1,1
258,"messer","Pfeil",12,7,7,1,1,1,1,1
258,"messer","Wurfwaffe",12,7,8,0.75,1,1,1,0
258,"messer","kunstwerk",12,7,9,0.75,0,1,1,1
258,"messer","fingernägel schneiden",12,7,10,1.25,1,1,1,2
258,"messer","Zahnstocher",12,7,11,1.5,2,2,1,1
258,"messer","Tisch reinigen",12,7,12,1.25,2,1,1,1
258,"messer","putzen",12,7,13,1.25,2,1,1,1
258,"messer","entfernen von Silikon",12,7,14,0.75,0,1,1,1
258,"messer","glattmachen von flächen",12,7,15,0.75,0,1,1,1
258,"messer","pickel-ausdrücken",12,7,16,1.75,3,1,1,2
258,"messer","kürzen",12,7,17,0.5,0,1,1,0
259,"messer","schneiden",12,7,1,0.25,0,0,1,0
259,"messer","offene herzop",12,7,2,1.25,2,1,1,1
259,"messer","balncieren",12,7,3,1.5,1,1,2,2
259,"messer","jonglieren",12,7,4,2,2,2,2,2
259,"messer","sachen zerstampfen",12,7,5,0.75,1,1,1,0
259,"messer","etw. zerdrocken",12,7,6,0.75,0,1,1,1
259,"messer","zerschneiden",12,7,7,0.25,0,0,1,0
259,"messer","streichen",12,7,8,0.25,0,0,1,0
259,"messer","essen",12,7,9,0.25,0,0,1,0
259,"messer","werfen",12,7,10,0.75,1,1,1,0
259,"messer","einschmelzen",12,7,11,1.5,0,2,2,2
259,"messer","auf den nase balancieren",12,7,12,1.5,1,2,1,2
260,"messer","mord",12,7,1,0.25,0,0,1,0
260,"messer","schneiden",12,7,2,0.25,0,0,1,0
260,"messer","rasieren",12,7,3,1.5,2,1,1,2
260,"messer","buchstütze",12,7,4,1.25,1,1,2,1
260,"messer","schreiben auf metall",12,7,5,1,1,1,1,1
260,"messer","holz schneiden",12,7,6,0.75,1,1,1,0
260,"messer","dekoration",12,7,7,1,0,1,2,1
260,"messer","bild aufhängen - nagel",12,7,8,0.75,0,1,1,1
260,"messer","hammer - zum bild aufhängen",12,7,9,1.5,2,2,1,1
260,"messer","messerwurf",12,7,10,1,1,1,1,1
260,"messer","geschenk",12,7,11,0.5,0,1,1,0
261,"messer","kratzen",12,7,1,1.25,2,1,1,1
261,"messer","schnitzen",12,7,2,1.25,1,2,1,1
261,"messer","anmalen",12,7,3,1,0,2,2,0
261,"messer","hebeln",12,7,4,1,1,1,1,1
261,"messer","musikmachen",12,7,5,1.25,1,1,2,1
261,"messer","scheiben wischen",12,7,6,0.5,0,1,1,0
261,"messer","verzieren",12,7,7,0.75,0,1,1,1
261,"messer","frisieren",12,7,8,0.75,0,1,1,1
261,"messer","kneten",12,7,9,0.25,0,0,1,0
261,"messer","bedrohen",12,7,10,0.5,0,1,1,0
261,"messer","aufsperren",12,7,11,1,1,1,1,1
261,"messer","dreck entfernen",12,7,12,1,1,1,1,1
261,"messer","ohren reinigen",12,7,13,0.25,0,0,1,0
261,"messer","zähne säubern",12,7,14,1.5,2,2,1,1
262,"messer","schneiden",12,7,1,0.25,0,0,1,0
262,"messer","jemanden töten",12,7,2,0.5,0,1,1,0
262,"messer","rasieren",12,7,3,1.5,2,1,1,2
262,"messer","butter auf brot streichen",12,7,4,0.25,0,0,1,0
262,"messer","gemüse schneiden",12,7,5,0.25,0,0,1,0
262,"messer","fleisch schneiden",12,7,6,0.25,0,0,1,0
262,"messer","sich auf der klinge begutachten",12,7,7,1.75,3,1,1,2
262,"messer","essensreste aus den zähnen holen",12,7,8,1,1,1,1,1
262,"messer","hose kürzen",12,7,9,0.75,0,1,1,1
262,"messer","sich selbst verletzen",12,7,10,0.5,1,0,1,0
262,"messer","für einen Überfall",12,7,11,0.5,0,1,1,0
263,"messer","schneiden",12,7,1,0.25,0,0,1,0
263,"messer","holz schnitzen",12,7,2,1,1,1,1,1
263,"messer","figur schnitzen",12,7,3,1.25,1,2,1,1
263,"messer","zur verteidigung",12,7,4,0.25,0,0,1,0
263,"messer","zum töten",12,7,5,0.25,0,0,1,0
263,"messer","um eine andere klinge eines messers zu schärfen",12,7,6,1,0,2,1,1
263,"messer","um rosen aus karotten zu ""schnitzen""",12,7,7,1.75,2,2,2,1
263,"messer","filetieren",12,7,8,0.25,0,0,1,0
263,"messer","zum schneiden für essen",12,7,9,0.25,0,0,1,0
264,"messer","ermorden",12,7,1,0.25,0,0,1,0
264,"messer","essen",12,7,2,0.25,0,0,1,0
264,"messer","aetwas aufstreichen",12,7,3,0.25,0,1,0,0
264,"messer","verleihen",12,7,4,0.25,0,0,1,0
264,"messer","schneide",12,7,5,0.25,0,0,1,0
264,"messer","verbiegen",12,7,6,0.5,0,0,1,1
264,"messer","drohen",12,7,7,0.5,0,1,1,0
264,"messer","teilen",12,7,8,0.25,0,0,1,0
265,"messer","brot streichen",12,7,1,0,0,0,0,0
265,"messer","haare schneiden",12,7,2,1,1,1,1,1
265,"messer","stoff schneiden",12,7,3,0.75,0,1,1,1
265,"messer","öffnen von dosen",12,7,4,1,1,1,1,1
265,"messer","mord",12,7,5,0.25,0,0,1,0
265,"messer","selbstmord",12,7,6,0.75,1,1,1,0
265,"messer","in holz was ritzen",12,7,7,1,1,1,1,1
266,"messer","schneiden von Lebensmittel",12,7,1,0.25,0,0,1,0
266,"messer","Holz schnitzen",12,7,2,1,1,1,1,1
266,"messer","Äste abschneiden",12,7,3,0.5,0,1,1,0
266,"messer","Gegenstände gleich schneiden",12,7,4,0.25,0,0,1,0
266,"messer","essen",12,7,5,0.25,0,0,1,0
266,"messer","waffe",12,7,6,0.25,0,0,1,0
266,"messer","selbstverteidigung",12,7,7,0.5,0,1,1,0
266,"messer","mordwerkzeug",12,7,8,0.25,0,0,1,0
266,"messer","schutz vor einbrecher",12,7,9,0.5,0,1,1,0
267,"messer","Mord",12,7,1,0.25,0,0,1,0
267,"messer","Kochen",12,7,2,0.25,0,0,1,0
267,"messer","schneiden",12,7,3,0.25,0,0,1,0
267,"messer","Transport",12,7,4,0.25,0,0,1,0
267,"messer","Öffner",12,7,5,0.75,1,1,1,0
267,"messer","Schere",12,7,6,1,1,1,1,1
267,"messer","Schraubenzieher",12,7,7,1.25,1,2,1,1
267,"messer","Kochlöffel",12,7,8,0.75,0,1,1,1
267,"messer","Spiegel",12,7,9,1.75,3,1,1,2
268,"messer","Schneiden",12,7,1,0.25,0,0,1,0
268,"messer","schnitzen",12,7,2,1.25,1,2,1,1
268,"messer","um zu operieren",12,7,3,1.25,2,1,1,1
268,"messer","als Spiegel (um sich darin anzusehen)",12,7,4,1.75,3,1,1,2
268,"messer","um störende Nachbarn zu vertreiben",12,7,5,0.75,0,2,1,0
268,"messer","für einen Überfall",12,7,6,0.5,0,1,1,0
268,"messer","um Kleidung zu ändern",12,7,7,0.5,0,0,1,1
268,"messer","Apfel zu schälen",12,7,8,0,0,0,0,0
268,"messer","um Dreck aus den Badezimmerfugen zu bekommen",12,7,9,1.25,2,1,1,1
268,"messer","als Schraubendreher",12,7,10,1.25,1,2,1,1
268,"messer","als Zahnstocher",12,7,11,1.5,2,2,1,1
269,"messer","essen",12,7,1,0.25,0,0,1,0
269,"messer","schneiden",12,7,2,0.25,0,0,1,0
269,"messer","zerkleinern",12,7,3,0.25,0,0,1,0
269,"messer","stechen",12,7,4,0.25,0,0,1,0
269,"messer","Mord",12,7,5,0.25,0,0,1,0
269,"messer","Bedrohung",12,7,6,0.5,0,1,1,0
269,"messer","ritzen",12,7,7,1.25,1,2,1,1
269,"messer","angeben",12,7,8,0.75,0,1,1,1
269,"messer","werfen",12,7,9,0.75,1,1,1,0
269,"messer","schlucken",12,7,10,0.75,0,1,1,1
269,"messer","imponieren",12,7,11,0.5,0,1,1,0
269,"messer","töten",12,7,12,0.25,0,0,1,0
269,"messer","Selbstverteidigung",12,7,13,0.5,0,1,1,0
269,"messer","verzieren",12,7,14,0.75,0,1,1,1
269,"messer","Katze Schwanz abschneiden",12,7,15,0.5,0,1,1,0
270,"messer","Mord",12,7,1,0.25,0,0,1,0
270,"messer","Überfall",12,7,2,0.5,0,1,1,0
270,"messer","Raub",12,7,3,0.5,0,1,1,0
270,"messer","Drohung",12,7,4,0.5,0,1,1,0
270,"messer","Schuhlöffel",12,7,5,1.25,0,2,1,2
270,"messer","Türkeil",12,7,6,1,1,1,1,1
270,"messer","herumfuchteln",12,7,7,0.25,0,0,1,0
270,"messer","angeben",12,7,8,0.75,0,1,1,1
270,"messer","Dartpfeil",12,7,9,2,2,2,2,2
271,"messer","teppich schneiden",12,7,1,0.75,0,1,1,1
271,"messer","scherenersatz",12,7,2,1,1,1,1,1
271,"messer","bilder aufhängen",12,7,3,0.75,0,1,1,1
271,"messer","als nagel verwendbar",12,7,4,0.75,0,1,1,1
271,"messer","brot schneiden",12,7,5,0,0,0,0,0
271,"messer","dreck aus ritzen kratzen",12,7,6,1.25,2,1,1,1
272,"messer","Dosenöffnen",12,7,1,0.75,0,1,1,1
272,"messer","rücken kratzen",12,7,2,1.25,2,1,1,1
272,"messer","als Schraubenzieher",12,7,3,1.25,1,2,1,1
272,"messer","uzm Marmeladeglas öffnen",12,7,4,1,1,1,1,1
272,"messer","Türstopper",12,7,5,1.25,1,2,1,1
272,"messer","Deko",12,7,6,1,0,1,2,1
272,"messer","als lineal",12,7,7,1.5,3,1,1,1
272,"messer","Muster in die Wand",12,7,8,0.75,0,1,1,1
273,"messer","schneiden",12,7,1,0.25,0,0,1,0
273,"messer","schleifen",12,7,2,0.75,0,1,1,1
273,"messer","stechen",12,7,3,0.25,0,0,1,0
273,"messer","waffe",12,7,4,0.25,0,0,1,0
273,"messer","schnitzen",12,7,5,1.25,1,2,1,1
273,"messer","fieletieren",12,7,6,0.25,0,0,1,0
273,"messer","tranciren",12,7,7,0.5,1,0,1,0
273,"messer","verletzen",12,7,8,0.25,0,0,1,0
273,"messer","schlachten",12,7,9,0.5,0,1,1,0
274,"messer","Gemüse schneiden",12,7,1,0.25,0,0,1,0
274,"messer","Gefüllte gläser öffnen",12,7,2,1,1,1,1,1
274,"messer","loch reinstechen in etwas",12,7,3,0.75,0,1,1,1
274,"messer","Als Waffe verwenden",12,7,4,0.25,0,0,1,0
274,"messer","als Schleuderwaffe",12,7,5,1,1,1,1,1
274,"messer","Als Wurfsternerssatz",12,7,6,1,1,1,1,1
274,"messer","als Ionenspender",12,7,7,2,1,2,2,3
274,"messer","als Ionenabsorbator",12,7,8,2,1,2,2,3
